@ HyperIMU -ianovir - 2018
@ Date:Sat Dec 14 12:51:06 GMT+07:00 2019, Sampling Rate:20ms

BMI120_Accelerometer.x,BMI120_Accelerometer.y,BMI120_Accelerometer.z
3.9928284,-6.114334,-0.99108887
4.5578613,-7.14624,-1.7667999
4.746994,-7.5700073,-1.8889008
6.217041,-8.846115,-0.34225464
7.964798,-9.688873,-0.24888611
8.905731,-10.297012,-1.0653076
8.905731,-11.101456,-2.489853
9.5354,-11.982529,-2.4611206
10.612793,-12.854019,-1.0485382
10.902496,-13.869156,-0.8570099
10.909668,-15.068649,-1.5848389
10.921646,-15.353561,-1.493866
11.158661,-15.355957,-0.557724
11.278381,-15.444534,-0.5313873
11.711731,-15.004013,-0.6870117
10.8402405,-14.79332,-1.4723206
10.4021,-14.364761,-0.6822357
9.540192,-14.118149,0.18925476
8.316757,-13.857178,0.2131958
8.108459,-13.103012,0.4358673
8.144363,-11.968155,0.29699707
7.2992096,-11.846054,-0.96235657
6.363083,-11.4534,-0.33506775
5.9943695,-10.617828,0.90034485
6.003952,-9.866043,0.9530029
5.9225464,-9.195679,-0.5936432
5.4006195,-8.39122,-1.6662445
4.9337463,-8.046463,-0.6439209
4.7254486,-7.615494,0.18925476
4.3926544,-7.979416,-1.1203613
3.6432648,-7.874069,-1.6159668
3.1117554,-7.390442,-0.06452942
3.035141,-6.8661194,0.19883728
2.6879883,-6.617111,-0.849823
2.367157,-6.983429,-2.197754
2.6568604,-7.1989136,-2.609558
3.5235596,-6.6338806,-1.5992126
4.821213,-5.8749084,-0.73490906
5.0343018,-5.68338,-1.651886
4.7685394,-6.535721,-2.702942
4.39505,-7.4072113,-2.422821
4.25618,-7.627472,-1.7835693
3.8467712,-7.900406,-1.4100647
3.7653809,-8.556427,-2.2552185
5.1324615,-8.623459,-2.1594543
6.233795,-9.068787,-1.2281036
6.7054596,-9.243561,-0.52900696
7.4763794,-9.384811,-0.57928467
7.3183746,-10.739929,-1.620758
7.038254,-12.035202,-2.075653
7.8474884,-12.523621,-1.0892487
9.276825,-12.537979,-0.47872925
10.102829,-13.033585,0.13658142
10.150711,-13.593826,0.18208313
10.069305,-14.003235,-0.82588196
10.174652,-14.786133,-1.6877899
10.5242,-14.953735,-0.2895813
10.653488,-15.1332855,-0.473938
10.883331,-14.661636,-0.6343384
11.31189,-14.376724,0.07913208
11.544128,-13.730286,-0.34465027
10.9982605,-13.244263,-1.1443176
10.002274,-12.631348,-0.4595642
9.415695,-12.468552,0.12461853
8.996704,-11.489319,-0.37815857
8.807556,-10.799789,-1.031784
7.9121246,-9.688873,-1.3502045
6.427719,-8.86528,-0.8689728
5.319214,-8.288269,-1.1371307
3.8084717,-7.8142242,-1.9846802
3.2985077,-7.14624,-1.6351166
2.7526245,-5.4822693,-1.062912
2.5898132,-4.6610565,-0.96235657
2.2115326,-4.6179657,-1.146698
1.747055,-4.8430176,-1.0293884
1.778183,-4.5772552,-0.81869507
2.046341,-3.947586,-0.6343384
1.9888763,-3.8111115,-0.95996094
1.9026794,-4.007431,-1.1634674
1.4358215,-4.251648,-1.225708
0.94740295,-4.71373,-0.9264374
1.1820374,-5.2308807,-0.3805542
2.1373138,-5.7001343,-0.9360199
2.9393768,-5.599579,-1.8745422
3.4277954,-5.199753,-1.6494904
3.513977,-6.485443,-2.2863464
4.371109,-9.049622,-3.1530457
5.5873566,-9.394394,-2.8585663
6.806015,-8.621063,-1.1610718
7.6655273,-9.490158,-1.5010529
8.108459,-11.300171,-1.6901855
8.601654,-13.366379,-1.9679108
9.178665,-13.024002,-0.99586487
10.598419,-12.899506,-0.3302765
11.158661,-13.004852,-1.2927551
10.945587,-13.555511,-1.8601837
10.71814,-13.775787,-1.3214874
10.519409,-13.914642,-0.9982605
10.248871,-14.245041,-1.5010529
10.335068,-14.30011,-1.6949768
10.019028,-13.897888,-1.0748749
8.872208,-14.098999,-1.0820618
8.048599,-14.522766,-1.7524414
7.4596252,-13.62973,-1.2472687
7.43808,-12.4039,-0.75405884
7.380615,-12.281799,-1.3645782
7.0885315,-11.956192,-0.9479828
6.264923,-11.149338,-1.2951508
5.996765,-10.912323,-0.9503784
6.7174225,-10.502914,-0.56970215
6.956848,-9.363266,-1.0461426
5.8124084,-8.597122,-0.9264374
4.6847534,-8.295456,-0.5960388
4.600952,-8.032089,-0.38294983
4.65123,-7.457489,-0.9719238
4.545883,-6.6697845,-1.4914703
4.603348,-6.6051483,-0.39971924
4.308853,-6.5069885,-0.36619568
3.9114227,-6.466278,-0.87615967
3.4230042,-6.2029266,-0.39492798
3.0806274,-6.516556,-0.56251526
2.6424866,-6.916397,-1.3957062
3.4804688,-6.844574,-1.0916443
5.003174,-5.8318176,-1.6399078
4.9337463,-6.51178,-2.6358948
5.4987793,-7.0241394,-2.5353394
6.6025085,-7.0289154,-1.5608978
6.422943,-8.041672,-1.8577881
6.1452026,-9.250732,-1.814682
6.3894196,-9.894775,-1.4890747
6.937683,-10.399963,-1.4244385
8.362244,-11.230743,-0.96235657
9.382172,-12.171661,-0.26324463
10.181839,-12.50206,1.0056763
10.85939,-13.136536,0.7734375
11.759613,-14.130127,-0.71813965
12.123535,-14.896271,-1.2999268
11.678207,-16.07901,-0.21775818
11.637512,-16.395035,1.3312988
11.848206,-16.61052,0.99131775
11.364563,-16.912186,-0.04776001
10.526596,-16.603333,0.05279541
9.719757,-15.952103,-0.0046691895
10.449982,-14.204346,-1.0724792
11.347809,-12.631348,-2.0086212
10.617584,-12.516434,-1.5034332
9.497086,-12.933029,-0.85461426
8.953613,-12.116592,-0.8306732
8.740524,-10.344894,-0.64152527
8.367035,-9.157364,-0.7229309
7.940857,-7.953079,-0.8378601
7.0765533,-7.1941223,-1.2424774
6.5187073,-6.217285,-1.6111755
5.9153595,-5.0608826,-1.3981018
5.6424255,-3.7799835,-1.4890747
5.007965,-3.3059387,-1.043747
3.9114227,-3.607605,-0.11959839
3.5355377,-2.9444122,0.17010498
3.8515625,-2.1710815,-0.25126648
4.141266,-1.1008759,-0.9216461
3.8443756,-0.99313354,-0.94558716
3.0447235,-1.2493134,-0.4882965
2.4725037,-1.2349548,-0.27999878
2.343216,-0.9213104,-0.21057129
2.2115326,-0.87342834,-0.52182007
2.0846405,-1.057785,-0.691803
1.8691711,-1.5294342,-0.7133484
2.2235107,-1.2900238,-0.24888611
3.1907654,-1.488739,-0.22732544
3.2817383,-2.7480927,-0.9407959
3.4253998,-3.5453644,-1.4124603
4.114929,-4.5437317,-1.3549957
4.169998,-4.888504,-1.335846
4.1292877,-5.2859344,0.05279541
4.778122,-6.7607727,1.4797363
5.7094727,-8.044067,0.21559143
7.4452667,-8.8389435,-1.3981018
7.9264984,-9.502136,-1.5776672
8.532227,-11.134979,-0.5649109
9.774826,-11.783798,-0.49787903
10.971924,-12.379959,-1.1682587
10.608002,-13.368759,-1.3095093
10.770813,-14.173218,-0.18183899
10.983887,-15.2099,-0.24649048
11.704544,-16.821213,-1.5896301
12.781937,-17.0271,-1.5082245
13.399643,-16.758957,-1.3095093
13.047699,-16.517136,-1.3741608
11.776367,-16.119705,-0.41407776
10.945587,-15.571426,0.02166748
9.312744,-15.535522,-0.36380005
9.142746,-14.958511,0.4693756
9.458786,-13.332855,1.1780701
9.348648,-11.549179,0.31375122
7.837906,-11.125397,-0.94558716
6.078171,-11.8125305,-1.5321655
6.0638123,-11.328903,-0.011856079
6.86586,-9.5979,1.3312988
6.545044,-8.415161,-0.5888519
5.189926,-8.800629,-1.5489349
4.3806763,-8.764709,-0.6654663
4.667984,-7.5915527,0.60824585
4.627289,-7.2826996,-0.6463165
4.6344757,-6.8349915,-0.24169922
5.2593536,-5.7480164,0.1796875
4.80925,-5.78154,-0.9503784
4.5794067,-5.8581543,-1.383728
4.5674286,-5.8198547,-1.3573914
4.4046326,-6.2819366,-1.6111755
4.4549103,-6.67218,-1.759613
5.2737274,-6.5740204,-0.8522186
5.932129,-5.9898376,-0.29437256
5.3096313,-7.06723,-2.295929
5.237808,-7.821396,-2.4730988
6.154785,-8.264328,-2.1690216
7.3973846,-8.4917755,-1.1706543
7.806793,-9.688873,-1.5656891
7.6583405,-10.871613,-0.24169922
8.711792,-11.723953,0.38798523
9.497086,-12.4039,-0.29197693
9.418091,-13.653671,1.2857971
9.044586,-14.355179,2.205185
8.678268,-14.869934,0.67767334
9.090073,-15.257797,-1.3885193
9.980728,-15.442139,-0.29437256
11.25444,-15.490036,0.996109
12.592789,-15.932953,-0.14831543
12.300705,-16.47644,-0.5864563
12.082825,-16.486023,0.1796875
11.280777,-16.105331,-0.9719238
11.27359,-15.576218,0.01927185
11.400482,-14.553894,1.0918732
10.976715,-14.003235,0.62739563
9.037399,-13.258636,-1.2927551
7.787628,-12.356018,-0.8905182
6.999939,-11.211594,-0.009460449
6.4636383,-9.844498,-0.24649048
6.442093,-8.235596,-0.3973236
5.8555145,-7.4167786,-1.0724792
4.545883,-7.050461,-1.7404633
3.2386475,-6.006592,-0.9479828
2.8388214,-5.336212,0.11982727
2.6017914,-4.766403,-0.19381714
2.8795166,-3.9858856,-0.5960388
2.93219,-2.9922943,-0.9264374
2.7406616,-2.6547089,-0.4667511
2.2713928,-2.908493,0.3688202
1.5651093,-3.2365112,0.04321289
1.1389313,-3.1958008,-1.1395264
1.2251282,-2.9468079,-1.2328949
1.8404388,-2.42247,-1.1275482
2.1397095,-2.6212006,-1.3119049
2.0726776,-4.316284,-2.2671967
1.7566376,-5.077652,-2.3964844
2.1133728,-6.0640564,-1.0940399
2.6329193,-6.3657227,-1.043747
3.3727264,-6.7919006,-1.1610718
4.706299,-7.845337,-0.43562317
5.1037292,-9.011322,-0.7372894
5.3455505,-10.502914,-1.893692
6.999939,-12.111816,-1.6040039
9.240906,-13.031189,-1.1921997
10.981491,-12.992874,-1.2568359
11.6710205,-13.986465,-2.4012604
11.618362,-15.217087,-1.4531555
11.86496,-15.870712,-0.9862976
11.680603,-16.153229,-1.5800629
11.5872345,-16.158005,-1.8673553
11.357391,-16.253784,-2.1283264
11.575256,-15.980835,-1.6901855
10.897705,-15.628891,-1.3789368
10.550537,-15.243423,-0.83306885
9.63356,-15.025558,-0.46195984
7.3255463,-14.848389,0.25151062
6.202667,-14.362366,1.0583496
5.446106,-14.166031,0.81414795
5.0654297,-13.600998,0.69921875
5.134857,-12.549942,0.3568573
5.5706024,-11.417496,-0.33746338
6.1763306,-10.311371,-0.3805542
5.948883,-9.672119,-0.8426361
5.3096313,-9.289047,0.05279541
4.6392517,-9.382416,0.8093567
4.7877045,-8.417557,-0.29916382
4.5434875,-7.390442,-1.4699249
3.9545135,-6.92836,-1.2975464
3.7773438,-6.6530304,-0.8570099
4.1915436,-5.9898376,-0.87376404
4.047882,-5.2691803,-1.5058289
3.8348083,-5.3888855,-1.6183624
3.430191,-5.6570435,-1.838623
3.4469452,-5.872528,-2.5161896
3.7534027,-6.2938995,-2.9303894
3.4253998,-6.7966766,-2.9232025
3.7988892,-6.7392273,-1.6087799
4.169998,-6.7727356,-0.7612457
4.2178802,-7.8190002,-2.2504272
4.1388702,-8.661758,-2.853775
4.4357452,-9.265106,-2.7723694
5.410187,-9.257919,-1.6686401
6.205063,-10.196442,-1.2113495
6.6312256,-11.37439,-0.02142334
6.937683,-12.109421,0.46220398
7.8211517,-12.090256,-0.8306732
8.766861,-12.138153,-2.3581696
8.517868,-12.56192,-1.5513306
7.6224365,-14.316864,-0.8857422
7.315979,-14.5946045,-0.03579712
8.182678,-14.613754,0.09828186
9.722153,-14.321655,-0.8139038
10.801926,-14.386307,0.30178833
10.36618,-15.004013,1.723938
10.02861,-15.530731,0.14855957
10.756439,-14.673599,-1.5249939
11.117966,-13.878738,-1.9056702
10.347031,-13.536362,-0.260849
9.928055,-13.589035,-0.3255005
10.059723,-12.767822,-1.6925812
9.781998,-11.594666,-0.44999695
8.967972,-11.225952,0.23475647
8.007904,-10.969772,0.21559143
6.9664154,-9.957031,-0.16268921
6.3032227,-8.891617,-1.3382416
5.9033966,-7.802246,-1.493866
5.4437103,-6.940338,-1.043747
4.5363007,-6.437546,-0.27043152
3.8587494,-6.042511,-0.53378296
3.5858154,-5.3170624,-1.632721
3.92099,-4.076874,-1.6542816
4.1197205,-3.4088898,-1.1251526
3.4206085,-3.7273102,-0.67025757
2.7454376,-4.0289917,-1.2927551
2.2067413,-3.5908508,-1.4914703
2.0535126,-3.2700195,-1.2113495
1.8428345,-3.5309906,-0.691803
1.3615875,-3.959549,-1.1802216
1.129364,-4.23967,-1.6997681
1.4070892,-4.129547,-1.2712097
2.0966187,-4.5197906,-1.4651337
2.494049,-5.5229645,-1.4651337
2.9393768,-5.8940735,-0.61279297
3.7318573,-6.370514,-0.77560425
4.356735,-7.627472,-1.3573914
5.4365234,-9.006531,-1.2161407
6.260132,-9.324966,-0.56251526
7.0980988,-9.875626,-0.5266113
7.4404755,-11.134979,-1.3071136
8.814743,-12.444611,-1.7715912
9.228943,-12.011261,-1.4579468
10.189011,-12.346436,-1.0126343
10.766022,-13.433411,-1.280777
11.484283,-14.841202,-3.4259796
11.915237,-15.054291,-3.3613434
12.27916,-14.992035,-1.92482
12.592789,-14.8364105,-1.0509338
12.324646,-14.735855,-1.0772705
11.122757,-14.551498,-0.6151886
10.002274,-13.648895,0.50050354
8.690247,-13.778168,-0.5266113
7.794815,-14.297714,-1.2041626
7.0526123,-14.079849,-0.5146332
6.853897,-12.4015045,0.4143219
6.8371277,-11.386368,-0.71095276
6.557007,-11.518051,-1.5225983
6.0087433,-11.115829,-0.56251526
5.312027,-10.308975,1.0320129
4.620102,-9.542831,0.03842163
4.6153107,-9.358475,-0.339859
4.8236084,-8.62825,-0.8641815
4.5913696,-7.8597107,-0.28479004
4.1795654,-7.524521,0.02645874
4.4572906,-7.124695,-0.31591797
4.715866,-6.2148895,-0.73490906
4.5003967,-5.896469,-0.9767151
4.5674286,-5.9611053,-0.6439209
4.761368,-5.8581543,-0.5936432
5.063034,-5.8414,-1.3214874
5.0654297,-5.8868866,-1.6901855
5.197113,-6.193344,-0.8809509
5.537079,-6.279541,-0.9575653
5.537079,-6.6530304,-1.8529968
5.3766785,-7.7519684,-2.1259308
5.9345245,-8.336151,-2.0062256
6.5641937,-8.712051,-1.5202026
7.6104584,-9.262711,-0.42126465
8.216202,-10.105469,-0.27760315
8.60405,-11.489319,-0.92404175
9.042191,-13.17244,-0.47872925
9.4492035,-13.648895,-0.473938
9.896927,-14.5993805,-0.34944153
9.856216,-15.4253845,-0.44281006
9.5737,-16.155624,-0.11720276
9.55455,-15.985626,-0.75645447
9.726929,-15.971268,-1.5202026
10.093246,-15.978439,-0.7301178
10.035782,-15.992813,0.328125
9.664688,-15.973663,-0.09803772
9.894531,-15.583405,-0.48590088
10.521805,-14.561081,0.007293701
10.217743,-13.433411,0.4190979
9.918472,-12.559525,-0.52182007
9.250488,-11.872391,-1.2999268
8.4292755,-10.897949,-1.0269928
7.842697,-9.904358,-0.83306885
7.5434265,-9.059204,-1.0126343
6.7605133,-8.503754,-0.9360199
5.972824,-7.7998505,-0.03100586
5.4485016,-6.782318,0.3568573
5.1731567,-5.695343,-0.4380188
4.706299,-5.0752563,-0.7995453
4.2082977,-4.234894,-1.1060028
4.134079,-3.5429688,-0.61997986
4.0526733,-2.7433014,0.06954956
3.7917023,-2.3075562,-0.10522461
3.7127075,-1.9771576,-0.9360199
3.4924316,-1.9077301,-1.6566772
3.059082,-2.1854553,-1.2520447
3.121338,-2.5206451,-0.34465027
3.3607483,-2.4655762,0.30897522
2.9657135,-2.4272614,-0.9384155
2.845993,-2.5134583,-1.3095093
2.5778503,-2.8654022,-1.3023224
2.6544647,-3.303543,-1.359787
3.4086304,-3.6195831,-1.0964203
4.299286,-4.093628,-1.4364014
4.7422028,-4.5461273,-1.8314514
4.6967163,-4.9148407,-1.1251526
5.086975,-5.6857758,0.5843048
5.8627014,-6.212494,-0.38294983
7.462021,-7.0025787,-1.1036072
7.04303,-7.656204,-2.0971985
7.3854065,-9.023285,-1.1730347
7.995926,-9.937881,0.00491333
8.865021,-10.404739,-0.30873108
9.530609,-10.160538,-0.8857422
9.501877,-11.35524,-0.78279114
9.382172,-12.813309,-0.44041443
9.386963,-13.61058,-0.5649109
9.925659,-13.979294,-0.42126465
10.404495,-13.854782,-0.5960388
10.916855,-13.78775,-1.1706543
10.87854,-14.331238,-1.4914703
10.591248,-14.810074,-1.0222015
9.645538,-14.424606,1.1469421
9.336685,-13.411865,1.0966644
9.291183,-12.62178,0.22517395
8.067749,-12.432632,-0.715744
6.489975,-13.026398,-0.3590088
5.8794556,-12.406296,0.43826294
6.1452026,-11.35524,-0.04536438
6.1475983,-11.206802,-1.2113495
5.470047,-11.362427,-1.2831726
5.352722,-10.292221,0.85723877
5.280899,-8.886826,0.73753357
5.0127563,-8.668945,-0.78279114
4.49321,-8.882034,-2.1881866
4.450119,-8.309814,-0.7325134
4.418991,-7.2108765,0.47177124
3.8563538,-7.0480804,-1.0198059
4.014374,-7.1701813,-0.78518677
4.65123,-6.8302,-0.7636261
5.1875305,-5.9970245,-0.32788086
4.763748,-5.7360535,-0.4882965
4.4956055,-6.1310883,-0.8402405
4.842758,-6.200531,-0.9431915
5.7381897,-6.291504,-1.0269928
6.042267,-6.346573,-1.1706543
6.130844,-6.7847137,-0.91685486
6.178726,-7.3329773,-0.73490906
6.4995575,-8.688095,-0.9503784
7.5003357,-9.12384,-0.6798401
8.747711,-9.267502,-0.5050659
9.437241,-10.107864,-0.2823944
9.111633,-11.723953,-0.8139038
8.639969,-13.01442,-1.1514893
8.498703,-13.61058,-0.7205353
8.812347,-13.859573,0.09588623
9.669479,-14.067871,0.04800415
9.990295,-14.484467,-0.98869324
9.882553,-15.1285095,-1.2233124
9.755661,-15.442139,-0.2895813
9.499481,-15.478058,0.07434082
10.08606,-15.059067,0.13180542
10.54097,-14.455734,-0.10282898
10.301544,-14.077454,0.08869934
9.635956,-14.120544,0.7255554
9.4444275,-13.605789,0.61782837
9.8203125,-12.339264,-0.26324463
9.77243,-11.225952,-0.33506775
9.427658,-10.907532,-0.03340149
8.556168,-10.579529,0.62260437
7.8474884,-9.91394,0.5843048
7.6152496,-8.41037,-1.8003235
7.4763794,-7.2108765,-1.3023224
7.193863,-6.3322144,-0.08128357
6.7413635,-5.99942,0.26826477
6.2146454,-5.1518707,-0.15550232
6.0326843,-4.419235,-0.88334656
5.663971,-3.8973083,-0.9647522
5.723831,-3.0330048,-0.18423462
5.5945435,-2.4009247,0.32572937
5.1276703,-1.9364471,-0.6175842
4.63208,-1.627594,-1.4699249
4.627289,-1.35466,-1.0700836
5.0438843,-1.3163605,-0.60801697
4.5626373,-1.2062225,-0.61039734
3.9186096,-1.0553894,-0.66067505
3.592987,-1.141571,-0.5266113
3.434967,-1.088913,-0.8977051
3.0327454,-1.1439667,-1.1514893
2.925003,-1.1774902,-1.3478241
2.956131,-1.4169159,-1.4028778
2.6640472,-1.919693,-1.3310547
2.264206,-2.192627,-1.3119049
3.2218933,-2.4392395,-0.5816803
4.2633667,-3.018631,-0.77560425
4.7517853,-3.8374481,-0.5242157
4.9624786,-4.4910736,0.37361145
6.3966064,-4.6849976,-0.10043335
7.466812,-5.1518707,-1.3573914
8.345474,-5.4439545,-1.5920258
9.044586,-5.7599945,-0.28479004
8.611237,-7.02652,0.8500519
7.732559,-8.180527,0.4981079
7.620041,-8.467834,-0.13874817
9.037399,-8.925125,-0.8378601
9.604828,-9.880417,-1.1443176
9.944809,-10.890762,-1.2400818
8.867416,-11.623398,-0.23930359
9.82988,-12.717545,0.52923584
11.015015,-13.675217,-0.4260559
11.173035,-14.563477,-1.201767
12.781937,-14.034348,-0.11720276
13.607941,-13.122162,1.3336945
13.064453,-11.2235565,2.3416443
10.327881,-10.897949,0.8452759
7.7996063,-11.556351,0.69444275
6.5737762,-12.70079,0.08630371
6.640808,-12.557129,0.39994812
7.9432526,-10.838089,1.0152588
9.125992,-9.226791,0.8668213
9.14035,-9.056808,-0.53378296
8.845871,-8.599518,-1.4579468
8.395752,-8.247574,-1.7859497
7.995926,-8.101517,-1.225708
8.082123,-7.6466217,0.4693756
8.501099,-6.9451294,2.2554626
7.787628,-6.782318,0.7686615
6.202667,-7.5508575,-1.0030518
4.9433136,-7.9099884,-0.98150635
4.706299,-7.795059,0.8740082
4.936142,-7.3377686,0.5531769
5.165985,-7.2348175,-1.165863
4.7805176,-7.5436707,-1.7811737
4.682358,-8.235596,-0.8594055
5.3862457,-8.460648,0.37600708
5.276108,-8.393616,-0.96235657
4.612915,-8.585144,-1.833847
3.9545135,-9.265106,-1.5585022
3.7629852,-9.753525,-0.5266113
3.7222748,-9.260315,-0.9192505
3.027954,-9.267502,-2.4922485
2.5084229,-9.980972,-2.798706
2.9154358,-10.344894,-1.4986572
4.189148,-10.093506,1.0032959
4.7206573,-9.4279175,1.0894775
3.138092,-10.036041,-2.8513794
2.1684418,-9.964218,-3.708496
2.6424866,-10.055191,-2.9878387
4.7015076,-8.951462,-1.2999268
4.703903,-9.619446,-0.08128357
3.789322,-9.688873,-0.49069214
2.908249,-8.836548,-1.1802216
4.2466125,-9.013718,-0.09565735
5.113312,-9.265106,0.62979126
4.407013,-9.068787,-1.2712097
3.4038544,-8.362488,-2.6502686
3.3655396,-8.654587,-1.4483795
4.268158,-9.181305,1.0966644
4.1556244,-8.676132,-0.014251709
3.8946533,-8.247574,-0.5601196
4.8906555,-8.017731,-0.09326172
5.113312,-8.266724,0.77583313
4.7757263,-8.702469,1.0487823
4.378296,-8.946671,0.83569336
4.7206573,-8.132645,0.6824646
3.988037,-8.62825,-2.8322296
5.0917664,-8.127853,0.77583313
5.4963837,-8.39122,2.391922
5.486801,-8.9227295,2.356018
4.1676025,-8.771896,-0.8929138
4.648834,-7.9387207,-0.26324463
5.7932587,-7.694504,1.644928
5.4796143,-8.321793,1.1206055
4.940933,-8.170959,0.10546875
4.7326355,-8.37207,-0.60801697
5.158798,-7.857315,0.11743164
5.7453766,-7.809433,1.7287292
5.122879,-8.563599,1.7047882
4.6608124,-8.276306,0.625
4.88826,-8.242783,0.28263855
5.3694916,-8.295456,1.8340759
5.1707764,-8.340942,1.7598572
5.1468353,-8.168564,1.1852417
5.142044,-8.309814,1.1780701
4.9145966,-8.314606,1.190033
5.209076,-8.352921,1.6521149
5.256958,-8.431915,2.7127533
5.0438843,-8.199692,1.3265076
5.249771,-7.8860474,0.69444275
5.5442657,-7.9746246,2.1644745
5.56102,-8.264328,3.442978
5.510742,-8.039276,3.8260498
5.312027,-7.8668976,2.8204803
5.1468353,-7.9171753,1.6066284
5.216263,-8.278687,3.2753906
4.8355865,-8.206863,3.4166412
4.7015076,-7.5939484,2.446991
4.3184357,-7.5101624,2.4421997
4.8068542,-7.7328186,2.925827
5.000778,-7.469452,1.8460541
2.604187,-8.151794,0.32572937
5.130066,-7.8381653,4.7957
6.011139,-7.1390533,4.2402496
5.3335724,-7.438324,1.984909
4.6177063,-7.280304,0.68725586
